Date,EUR,GBP,JPY
1/20/2002,1.131115,0.695531,132.49
1/21/2002,1.13198,0.696524,132.535
1/22/2002,1.128185,0.69957,133.91
1/23/2002,1.13882,0.702075,134.36
1/24/2002,1.13986,0.702469,134.775
1/25/2002,1.15481,0.70927,134.37
1/26/2002,1.158015,0.70995,134.375
1/27/2002,1.15594,0.709824,134.7
1/28/2002,1.159285,0.708944,133.51
1/29/2002,1.156,0.707539,133.33
1/30/2002,1.160815,0.706939,132.86
1/31/2002,1.165145,0.708566,134.73
2/1/2002,1.160565,0.705692,133.09
2/2/2002,1.16016,0.705343,133.035
2/3/2002,1.161375,0.707039,133.2
2/4/2002,1.14837,0.702297,132.33
2/5/2002,1.152475,0.706489,133.855
2/6/2002,1.152625,0.708064,133.665
2/7/2002,1.147775,0.706889,133.6
2/8/2002,1.14586,0.706314,134.64
2/9/2002,1.14567,0.707214,134.735
2/10/2002,1.146,0.706989,134.71
2/11/2002,1.14181,0.703235,133.445
2/12/2002,1.141065,0.697228,132.67
2/13/2002,1.147975,0.700501,133.42
2/14/2002,1.14384,0.698714,132.085
2/15/2002,1.14508,0.698251,132.59
2/16/2002,1.14528,0.698739,132.71
2/17/2002,1.145175,0.698739,132.59
2/18/2002,1.14837,0.700084,132.72
2/19/2002,1.141095,0.698592,133.65
2/20/2002,1.14991,0.700795,133.77
2/21/2002,1.14973,0.701213,134.2
2/22/2002,1.14199,0.698105,134.03
2/23/2002,1.142005,0.697958,134.06
2/24/2002,1.14194,0.698276,134.04
2/25/2002,1.15048,0.701828,133.8
2/26/2002,1.157405,0.705841,134.65
2/27/2002,1.155145,0.703878,134.36
2/28/2002,1.15087,0.705916,133.64
3/1/2002,1.156135,0.70492,133.33
3/2/2002,1.1556,0.704573,133.465
3/3/2002,1.1556,0.704349,133.505
3/4/2002,1.150085,0.702766,132.255
3/5/2002,1.14679,0.702248,132.17
3/6/2002,1.14035,0.702642,130.65
3/7/2002,1.13331,0.700108,127.11
3/8/2002,1.143905,0.703804,128.54
3/9/2002,1.143055,0.702964,128.59
3/10/2002,1.1434,0.702914,128.515
3/11/2002,1.14239,0.70363,128.345
3/12/2002,1.142355,0.70634,128.925
3/13/2002,1.142075,0.706514,129.51
3/14/2002,1.133125,0.704027,129.28
3/15/2002,1.13314,0.702124,129.13
3/16/2002,1.133145,0.701902,129.055
3/17/2002,1.134045,0.702148,129.06
3/18/2002,1.13305,0.700943,131.35
3/19/2002,1.133875,0.702198,132.03
3/20/2002,1.129435,0.69979,131.47
3/21/2002,1.13366,0.701213,131.92
3/22/2002,1.14025,0.701558,132.835
3/23/2002,1.139665,0.701878,132.905
3/24/2002,1.140515,0.701779,132.91
3/25/2002,1.139005,0.701213,133.38
3/26/2002,1.13999,0.700672,132.915
3/27/2002,1.14561,0.701878,132.695
3/28/2002,1.1484,0.701779,132.65
3/29/2002,1.14725,0.701312,132.785
3/30/2002,1.149295,0.701312,132.635
3/31/2002,1.14712,0.701607,132.735
4/1/2002,1.135825,0.694059,133.43
4/2/2002,1.137265,0.696136,133.395
4/3/2002,1.13492,0.696354,132.705
4/4/2002,1.1396,0.697156,132.33
4/5/2002,1.13746,0.69774,131.675
4/6/2002,1.13785,0.697983,131.64
4/7/2002,1.137325,0.698592,131.72
4/8/2002,1.14326,0.698861,131.57
4/9/2002,1.13533,0.69604,131.035
4/10/2002,1.135795,0.696354,130.79
4/11/2002,1.132575,0.695168,131.53
4/12/2002,1.13728,0.6957,131.97
4/13/2002,1.137155,0.695822,131.92
4/14/2002,1.137205,0.691539,131.92
4/15/2002,1.13701,0.695459,132.05
4/16/2002,1.132485,0.694107,131.2
4/17/2002,1.12271,0.69173,130.66
4/18/2002,1.122385,0.690703,129.97
4/19/2002,1.12096,0.690488,130.27
4/20/2002,1.121265,0.691444,130.29
4/21/2002,1.12309,0.691252,130.41
4/22/2002,1.124305,0.68918,129.98
4/23/2002,1.125175,0.69087,130.21
4/24/2002,1.119695,0.689822,129.58
4/25/2002,1.113945,0.686978,128.69
4/26/2002,1.10844,0.685706,127.825
4/27/2002,1.108835,0.686106,127.935
4/28/2002,1.109265,0.685612,127.86
4/29/2002,1.106455,0.685284,128.05
4/30/2002,1.110865,0.685966,128.54
5/1/2002,1.1036,0.68278,127.52
5/2/2002,1.107175,0.68341,127.91
5/3/2002,1.08996,0.68062,126.97
5/4/2002,1.08974,0.680388,126.93
5/5/2002,1.090155,0.680758,126.93
5/6/2002,1.08909,0.680898,127.17
5/7/2002,1.09242,0.681222,127.93
5/8/2002,1.105855,0.686978,128.93
5/9/2002,1.09975,0.685072,128.38
5/10/2002,1.09411,0.68313,127.63
5/11/2002,1.09415,0.683224,127.645
5/12/2002,1.09468,0.683386,127.635
5/13/2002,1.097135,0.686506,127.86
5/14/2002,1.107815,0.68956,128.54
5/15/2002,1.09577,0.68465,127.615
5/16/2002,1.09661,0.686624,128.08
5/17/2002,1.085895,0.685754,125.945
5/18/2002,1.085775,0.685636,125.775
